CODE,Site,Zone,Tree,Aspect,Height,2013.water,2014.water,2015.water,2016.water,2017.water,2018.water,2013.sa,2014.sa,2015.sa,2016.sa,2017.sa,2018.sa,2013.gmin,2014.gmin,2015.gmin,2016.gmin,2017.gmin,2018.gmin
T10.W1.LC,T10,W,1,L,C,NA,120.1128657,113.4033354,131.7548747,152.4029982,116.0316862,NA,2.9064519,3.192057,3.1080555,2.9568528,2.9232522,NA,4.92116E-07,8.99563E-07,2.06214E-06,1.24142E-06,4.89844E-07
T10.W1.LS,T10,W,1,L,S,NA,120.735786,82.27661457,118.4630739,115.9009449,112.197864,NA,2.69644815,3.024054,2.2344399,3.2928588,4.032072,NA,4.42828E-07,1.00177E-06,4.72389E-07,9.87168E-07,8.56712E-07
T10.W1.WA,T10,W,1,W,A,NA,133.6376084,98.85694493,135.5450237,NA,145.3658537,NA,2.6040465,3.0408543,2.016036,NA,3.8304684,NA,1.71709E-06,2.52774E-06,1.55715E-06,NA,1.43003E-06
T10.W1.WC,T10,W,1,W,C,NA,121.9318558,108.9894242,120.5502293,NA,105.8499234,NA,3.03245415,2.1672387,2.8728513,NA,3.5112627,NA,1.21249E-06,2.43131E-06,1.26037E-06,NA,9.51681E-07
T10.W1.WS,T10,W,1,W,S,NA,110.5631967,113.3631396,99.14529915,NA,111.4120621,NA,2.4864444,3.1248558,3.0744549,NA,3.9480705,NA,4.05633E-07,9.22999E-07,1.29401E-06,NA,4.24829E-07
T10.W2.LA,T10,W,2,L,A,NA,116.8838058,107.7966102,NA,120.6771463,104.2172155,NA,2.8392507,2.9232522,NA,2.3856426,2.4696441,NA,9.25836E-07,1.57305E-06,NA,1.11069E-06,6.42739E-07
T10.W2.LC,T10,W,2,L,C,NA,125.5212078,105.361459,NA,112.3981124,90.37252056,NA,2.1168378,3.4776621,NA,2.7888498,3.024054,NA,8.46299E-07,1.35967E-06,NA,9.65949E-07,8.84865E-07
T10.W2.LS,T10,W,2,L,S,NA,115.5317952,113.6269787,NA,91.84485331,108.5802232,NA,3.1080555,3.7464669,NA,2.4864444,2.352042,NA,3.3146E-07,3.81995E-07,NA,1.09178E-06,1.58784E-06
T10.W2.WA,T10,W,2,W,A,NA,118.487575,100.9535161,90.04267425,131.8079856,72.3150358,NA,2.9568528,2.6208468,2.3184414,1.8144324,1.6632297,NA,1.85836E-06,6.40072E-07,8.70383E-06,8.50041E-07,2.08328E-06
T10.W2.WC,T10,W,2,W,C,NA,121.995094,99.68227071,121.5189873,NA,115.2339499,NA,2.6040465,3.3768603,2.1168378,NA,2.688048,NA,3.12161E-06,1.89811E-06,9.05983E-07,NA,5.03236E-07
T10.W2.WS,T10,W,2,W,S,NA,114.0642939,115.694076,NA,104.3895748,64.43883985,NA,2.6040465,2.7048483,NA,2.8896516,2.520045,NA,1.39648E-06,2.76198E-07,NA,4.9159E-07,9.09019E-07
T10.W3.LA,T10,W,3,L,A,NA,140.9302326,114.6418858,109.0069284,114.1025641,112.9637349,NA,4.5192807,3.2424579,2.6208468,3.192057,2.3856426,NA,2.79147E-06,4.50788E-07,1.10952E-06,6.82159E-07,1.35084E-06
T10.W3.LC,T10,W,3,L,C,NA,164.7622193,115.6982942,107.4204947,117.9640719,107.9081633,NA,3.20213718,3.3936606,2.7384489,2.9232522,3.7968678,NA,1.28516E-06,6.82026E-07,2.00174E-06,7.21531E-07,6.42119E-07
T10.W3.LS,T10,W,3,L,S,NA,120.2592193,91.02876646,NA,110.6676707,103.9777983,NA,2.7888498,3.5112627,NA,3.4608618,2.3352417,NA,6.99435E-07,2.57969E-06,NA,3.90017E-07,7.47318E-07
T10.W3.WA,T10,W,3,W,A,NA,NA,109.5990279,112.890625,116.7731092,93.23059989,NA,NA,2.5368453,2.2848408,3.2592582,2.5872462,NA,NA,1.7487E-06,5.29379E-06,6.78552E-07,3.60273E-06
T10.W3.WC,T10,W,3,W,C,NA,132.2906155,113.3905579,108.3088954,122.9691877,109.4065282,NA,3.5616636,3.1752567,2.8224504,3.5616636,2.6040465,NA,1.12139E-06,2.31624E-06,1.83219E-06,6.4747E-07,2.00989E-06
T10.W3.WS,T10,W,3,W,S,NA,NA,NA,114.3463497,99.23922232,112.8737962,NA,NA,NA,2.856051,2.520045,2.6376471,NA,NA,NA,1.29707E-06,6.54397E-07,3.65033E-07
T10.W4.LA,T10,W,4,L,A,NA,111.8426255,98.91095452,103.1735751,109.3224411,112.6966292,NA,3.528063,2.5368453,2.9568528,3.3264594,3.36006,NA,9.7674E-07,2.37036E-06,2.35827E-06,1.04797E-06,7.16213E-07
T10.W4.LC,T10,W,4,L,C,NA,122.9779866,117.1884719,124.5454545,108.7116564,111.7816092,NA,3.43566135,3.2592582,2.1000375,2.520045,3.4944624,NA,5.31576E-07,9.65534E-07,8.79798E-07,9.47378E-07,1.18981E-06
T10.W4.LS,T10,W,4,L,S,NA,121.7219589,104.4256121,101.7514124,NA,118.0746562,NA,3.06605475,3.0072537,3.1080555,NA,3.6288648,NA,8.06402E-07,3.36487E-07,6.76005E-06,NA,4.9407E-07
T10.W4.WA,T10,W,4,W,A,NA,115.2769398,108.643326,109.0656799,104.3246129,115.0875075,NA,3.3936606,3.0576546,2.3016411,2.2512402,3.192057,NA,1.82952E-06,3.05833E-06,2.52684E-06,7.69801E-07,8.31374E-07
T10.W4.WC,T10,W,4,W,C,NA,NA,105.4223969,116.8235294,NA,116.3890992,NA,NA,2.4528438,1.6464294,NA,3.0072537,NA,NA,3.17073E-06,3.5444E-06,NA,5.27659E-07
T10.W4.WS,T10,W,4,W,S,NA,537.1929825,114.3010753,115.3618031,107.9464286,114.0338505,NA,2.4192432,3.3096591,2.9064519,3.0912552,3.7632672,NA,1.53152E-06,4.47133E-07,1.3731E-06,7.01442E-07,6.19107E-07
T10.W5.LA,T10,W,5,L,A,NA,109.6722365,109.2329957,NA,113.611691,115.7852564,NA,2.4696441,3.5112627,NA,3.024054,3.2928588,NA,1.00191E-06,1.00451E-06,NA,1.06759E-06,1.294E-06
T10.W5.LC,T10,W,5,L,C,NA,129.532635,107.5986079,116.3537549,114.968815,114.9527006,NA,3.7128663,2.7048483,2.7888498,2.4864444,3.192057,NA,8.19029E-07,2.71327E-06,4.39217E-06,1.42818E-06,7.12139E-07
T10.W5.LS,T10,W,5,L,S,NA,151.8442623,72.07465901,116.9343066,335.0727117,101.5209125,NA,1.38602475,2.520045,2.3856426,3.5952642,2.8224504,NA,1.66247E-06,2.25895E-06,3.80049E-06,7.90416E-07,8.9957E-07
T10.W5.WA,T10,W,5,W,A,NA,516.4609053,99.43121223,NA,NA,123.3124019,NA,2.2008393,2.8392507,NA,NA,2.7216486,NA,1.10797E-06,2.74134E-06,NA,NA,9.92536E-07
T10.W5.WC,T10,W,5,W,C,NA,122.5239006,102.6734349,118.8147296,111.9825708,119.5485845,NA,3.03413418,3.2928588,2.520045,2.4864444,3.024054,NA,2.03395E-06,2.90354E-06,1.44714E-05,1.3272E-06,7.44604E-07
T10.W5.WS,T10,W,5,W,S,NA,119.2223439,92.39835003,109.7451274,213.860252,114.3271462,NA,2.5704459,2.8896516,2.184039,2.352042,2.9232522,NA,7.76907E-07,2.11749E-06,4.41501E-06,2.18261E-06,8.19043E-07
T11.L1.LA,T11,L,1,L,A,NA,107.43605,123.44098,123.0929678,123.8555587,120.5607477,NA,3.2088573,3.9648708,3.0576546,3.2256576,3.192057,NA,1.14937E-06,6.07619E-07,1.1899E-06,7.8311E-07,9.49821E-06
T11.L1.LC,T11,L,1,L,C,NA,116.2709323,113.6587655,119.4690265,119.9666528,123.8982281,NA,3.58686405,3.4440615,2.9568528,2.8224504,3.0912552,NA,7.1408E-07,5.37801E-07,2.105E-06,2.71512E-06,9.37346E-07
T11.L1.LS,T11,L,1,L,S,NA,107.6662562,106.4866824,93.34741288,126.8321513,NA,NA,2.57884605,2.8392507,2.9232522,2.5872462,NA,NA,6.95155E-07,6.1648E-07,2.6221E-06,1.64414E-06,NA
T11.L1.WA,T11,L,1,W,A,NA,124.8275862,NA,126.4367816,126.0304912,129.5123496,NA,3.1416561,NA,3.6288648,3.4608618,2.7552492,NA,6.55449E-07,NA,2.10529E-06,6.06685E-07,1.96862E-06
T11.L1.WC,T11,L,1,W,C,NA,121.3825822,115.178976,133.0385852,120.5436487,115.1308713,NA,3.7464669,2.8896516,2.0496366,2.9232522,2.5872462,NA,6.74836E-07,1.06456E-06,2.56005E-06,1.07508E-06,1.08196E-06
T11.L1.WS,T11,L,1,W,S,NA,112.9873483,104.737516,114.9569821,114.0602582,110.2496017,NA,3.2256576,3.3096591,2.9568528,3.7464669,2.5872462,NA,7.41878E-07,2.36894E-07,1.28289E-06,2.62303E-06,1.13053E-06
T11.L2.LA,T11,L,2,L,A,NA,117.2768003,104.2777433,132.2033898,137.9378284,115.4772141,NA,3.58686405,2.1336381,3.4104609,3.2088573,3.2256576,NA,4.85758E-07,3.04081E-06,3.54145E-06,9.45216E-07,7.03699E-07
T11.L2.LC,T11,L,2,L,C,NA,112.4262848,115.6086957,115.2082358,122.5663717,126.5190386,NA,3.5448633,3.2592582,3.1416561,2.8224504,2.8896516,NA,5.05023E-07,4.7624E-07,7.33091E-07,6.16413E-07,5.92619E-07
T11.L2.LS,T11,L,2,L,S,NA,115.5749636,116.1081386,116.5474487,128.141758,112.8939828,NA,3.3432597,3.466167158,2.9904534,3.192057,3.024054,NA,3.24525E-07,3.80154E-07,1.2247E-06,1.067E-06,1.40814E-06
T11.L2.WA,T11,L,2,W,A,NA,108.8201161,NA,113.2841328,134.0936375,NA,NA,3.8808693,NA,2.9736531,3.2928588,NA,NA,1.33962E-06,NA,4.09367E-06,1.28786E-06,NA
T11.L2.WC,T11,L,2,W,C,NA,115.2266563,105.7718121,107.0936463,126.1189045,NA,NA,3.3264594,2.7048483,2.856051,2.6544474,NA,NA,1.1525E-06,1.54808E-06,1.25191E-06,1.90609E-06,NA
T11.L2.WS,T11,L,2,W,S,NA,107.1866784,103.5480859,141.2117177,NA,NA,NA,3.1248558,3.9480705,2.856051,NA,NA,NA,3.3475E-07,3.93967E-07,9.89175E-07,NA,NA
T11.L3.LA,T11,L,3,L,A,NA,115.0192555,115.9325533,123.1040564,125.6493506,122.8287136,NA,2.8728513,2.9904534,3.2424579,3.9312702,3.2256576,NA,1.64801E-06,6.77678E-07,5.69442E-07,7.53756E-07,5.03191E-07
T11.L3.LC,T11,L,3,L,C,NA,107.4749853,NA,120.8395802,115.6098279,122.4326169,NA,1.9824354,NA,3.0744549,4.032072,2.688048,NA,6.88202E-07,NA,8.61315E-07,7.11949E-07,6.16255E-07
T11.L3.LS,T11,L,3,L,S,NA,113.2646048,111.1598852,121.7410714,107.250342,104.0143799,NA,2.8224504,2.7720495,3.696066,3.192057,3.8976696,NA,5.44694E-07,6.03765E-07,7.38195E-07,4.78214E-07,4.56458E-07
T11.L3.WA,T11,L,3,W,A,NA,NA,113.5204082,118.9583333,NA,197.1389646,NA,NA,2.688048,3.1416561,NA,2.4528438,NA,NA,1.44277E-06,2.39053E-06,NA,1.18384E-06
T11.L3.WC,T11,L,3,W,C,NA,121.06201,109.7058824,122.1786065,140.7709414,120.7444286,NA,3.3768603,2.0832372,3.0576546,2.2008393,2.8896516,NA,1.67792E-06,1.67405E-06,7.58222E-07,3.3268E-07,8.8691E-07
T11.L3.WS,T11,L,3,W,S,NA,140,111.2211221,154.5047566,NA,119.8947632,NA,2.8728513,2.7048483,3.0408543,NA,3.4608618,NA,7.20177E-07,4.57039E-07,6.36792E-07,NA,3.79107E-07
T11.L4.LA,T11,L,4,L,A,NA,125.3957561,112.780112,108.6253369,163.75,123.1993058,NA,2.9064519,2.9232522,2.7720495,3.85734888,2.5536456,NA,5.72576E-07,1.00439E-06,1.3278E-05,1.39749E-06,1.7069E-06
T11.L4.LC,T11,L,4,L,C,NA,116.9410151,113.5473251,121.4718965,127.3936913,122.4049332,NA,3.6120645,3.0744549,3.8808693,3.864069,2.6544474,NA,8.92196E-07,6.70781E-07,2.27039E-06,2.32753E-06,1.72828E-06
T11.L4.LS,T11,L,4,L,S,NA,99.58881579,107.925801,116.2419171,101.378751,131.292517,NA,2.9232522,3.0408543,3.7632672,3.0576546,3.36006,NA,2.05575E-06,8.15152E-07,7.93842E-07,1.57176E-06,7.58349E-07
T11.L4.WA,T11,L,4,W,A,NA,120.8756841,108.6915712,128.3368644,130.9989142,122.1961245,NA,3.7128663,2.8728513,3.4608618,4.0656726,2.6208468,NA,1.22512E-06,1.76332E-06,1.12479E-06,2.20829E-06,1.93341E-06
T11.L4.WC,T11,L,4,W,C,NA,128.4388773,116.4776119,111.912895,122.9209105,122.8775693,NA,4.6200825,3.0576546,3.3768603,4.1160735,2.6208468,NA,7.18222E-07,9.1363E-07,2.81349E-07,2.26937E-06,1.43387E-06
T11.L4.WS,T11,L,4,W,S,NA,106.6898955,124.1830065,107.9538165,114.9616368,115.3455929,NA,3.0408543,2.3072412,3.864069,3.0408543,2.7216486,NA,5.90474E-07,9.07967E-08,2.6139E-06,2.59417E-06,8.55404E-07
T11.L5.LA,T11,L,5,L,A,NA,110.7290492,126.5496639,119.5855343,101.875,126.9035533,NA,2.5704459,2.9736531,3.5952642,2.76532938,2.9232522,NA,4.11256E-07,1.76817E-06,1.20238E-06,9.24448E-07,6.23969E-07
T11.L5.LC,T11,L,5,L,C,NA,320.8436725,118.1005111,113.4098243,158.162015,230.1758366,NA,2.5872462,3.3768603,3.5952642,3.6624654,3.5616636,NA,3.33095E-07,6.37033E-07,1.76343E-06,2.22347E-06,8.16198E-07
T11.L5.LS,T11,L,5,L,S,NA,118.8275434,117.1124889,104.2253521,122.9461756,115.1638418,NA,3.1584564,3.2088573,2.7328488,3.4104609,3.4608618,NA,1.05835E-06,9.31996E-07,4.56776E-06,9.8871E-07,8.97379E-07
T11.L5.WA,T11,L,5,W,A,NA,116.869469,135.3413655,131.1740891,NA,NA,NA,2.84765085,2.333375,3.3264594,NA,NA,NA,1.68015E-06,4.10531E-07,5.76938E-07,NA,NA
T11.L5.WC,T11,L,5,W,C,NA,116.0070361,111.9878604,112.4308588,133.171521,NA,NA,1.9656351,1.8816336,2.9064519,2.7216486,NA,NA,2.61949E-06,3.00324E-06,3.05678E-06,3.69312E-06,NA
T11.L5.WS,T11,L,5,W,S,NA,99.06323185,79.04411765,107.106599,119.6078431,129.7434273,NA,2.4528438,2.80005,3.4776621,0.8736156,3.1248558,NA,1.63693E-06,1.63781E-06,2.42715E-06,1.03825E-06,5.08935E-07
T11.W1.LA,T11,W,1,L,A,NA,110.8632796,110.8178278,115.6872268,110.9924871,111.6221535,NA,4.39831854,3.0744549,3.3264594,3.4608618,3.65238522,NA,7.74245E-07,1.82355E-06,4.59389E-06,5.73162E-07,6.64439E-07
T11.W1.LC,T11,W,1,L,C,NA,111.8487782,118.9048761,123.7444374,110.1173021,76.10715781,NA,3.6288648,2.1504384,3.6288648,2.5032447,3.1248558,NA,8.01376E-07,5.20952E-07,3.68134E-06,6.11129E-07,2.47746E-06
T11.W1.LS,T11,W,1,L,S,NA,118.0674671,111.0936271,105.3450609,82.54665203,107.9190544,NA,4.39327845,2.8728513,4.0824729,3.3096591,3.3432597,NA,3.25296E-07,1.42876E-06,2.64144E-06,7.02682E-07,3.17387E-07
T11.W1.WA,T11,W,1,W,A,NA,102.4654832,126.1494253,NA,NA,115.6740563,NA,3.024054,1.6464294,NA,NA,3.46422186,NA,1.05216E-06,1.37504E-06,NA,NA,6.60662E-07
T11.W1.WC,T11,W,1,W,C,NA,121.37031,121.5235792,122.7349704,NA,83.8143829,NA,4.4688798,2.5032447,4.032072,NA,2.2848408,NA,1.30764E-06,3.40267E-06,2.65876E-06,NA,5.18965E-07
T11.W1.WS,T11,W,1,W,S,NA,120.2965235,116.080402,120.3255426,127.1528998,116.7354839,NA,4.59992214,3.3264594,3.36006,3.8472687,3.5112627,NA,1.1767E-06,4.15001E-07,1.12059E-06,9.70025E-07,1.71999E-07
T11.W2.LA,T11,W,2,L,A,NA,114.3573382,98.89958735,132.3024055,124.8143806,102.4052953,NA,3.48942231,3.3768603,3.0912552,2.4864444,3.43398132,NA,1.10604E-06,2.98157E-06,1.34303E-06,4.51593E-07,4.8279E-07
T11.W2.LC,T11,W,2,L,C,NA,124.3912858,112.9850746,126.3430726,124.6655715,100.668434,NA,3.79350774,3.6624654,3.0576546,2.8056501,3.04757442,NA,8.69877E-07,7.05399E-07,6.80391E-07,5.58372E-07,8.96314E-07
T11.W2.LS,T11,W,2,L,S,NA,118.6335404,112.3485286,115.3232243,112.5273125,96.92741367,NA,5.82634404,4.2168753,2.9736531,3.0408543,2.93333238,NA,2.8831E-07,5.23403E-07,7.74762E-07,7.83732E-07,7.1358E-07
T11.W2.WA,T11,W,2,W,A,NA,80.69328653,107.2921852,119.7836167,112.1722846,117.8988327,NA,4.1160735,3.0408543,2.5536456,3.192057,3.2592582,NA,1.88678E-06,2.76547E-06,1.90138E-06,7.31556E-07,6.84616E-07
T11.W2.WC,T11,W,2,W,C,NA,114.3373494,109.4849104,129.6108291,114.7264261,113.1958763,NA,3.75990714,3.8304684,2.7048483,3.1752567,2.8224504,NA,1.33485E-06,1.84236E-06,1.63422E-06,7.62545E-07,8.93997E-07
T11.W2.WS,T11,W,2,W,S,NA,105.0501882,101.2021858,195.5607477,114.4715447,NA,NA,3.75318702,2.4696441,2.352042,2.8392507,NA,NA,1.13234E-06,2.59643E-06,2.43161E-06,5.70352E-07,NA
T11.W3.LA,T11,W,3,L,A,NA,101.0932106,105.3375196,121.2318626,114.454776,115.5688623,NA,1.9656351,2.520045,3.1416561,3.2424579,4.4688798,NA,1.08348E-06,2.27362E-06,2.07661E-06,5.55145E-07,7.09104E-07
T11.W3.LC,T11,W,3,L,C,NA,119.9657241,113.2637278,119.3863698,161.5662216,109.3534483,NA,3.51462276,2.8728513,3.6792657,4.3848783,3.8304684,NA,2.65342E-07,8.18538E-07,1.00827E-06,6.58209E-07,9.30003E-07
T11.W3.LS,T11,W,3,L,S,NA,101.3769363,112.8012048,112.5121714,123.0276134,96.8892261,NA,3.14669619,2.9400525,3.1584564,3.2592582,3.8976696,NA,4.05994E-07,1.98986E-07,2.97446E-06,5.64609E-07,5.83207E-07
T11.W3.WA,T11,W,3,W,A,NA,NA,90.27431421,NA,114.7256218,107.5138122,NA,NA,1.4280255,NA,3.2592582,4.0992732,NA,NA,2.08036E-06,NA,7.67506E-07,1.08306E-06
T11.W3.WC,T11,W,3,W,C,NA,115.6862745,111.8137901,125.9442724,118.7836022,108.784732,NA,2.7384489,2.7048483,2.9904534,3.8136681,4.704084,NA,1.69172E-06,1.74572E-06,1.52737E-06,3.94078E-07,6.00519E-07
T11.W3.WS,T11,W,3,W,S,NA,NA,113.1438721,114.9541284,112.4832932,NA,NA,NA,2.4360435,2.9568528,3.7968678,NA,NA,NA,3.55384E-07,1.64186E-06,4.50616E-07,NA
T11.W4.LA,T11,W,4,L,A,NA,107.8988942,113.6855597,120.7175519,106.2922869,112.2420524,NA,2.9064519,4.2504759,3.5448633,2.8896516,3.528063,NA,1.58739E-06,1.94135E-06,1.36609E-06,7.95202E-07,7.50619E-07
T11.W4.LC,T11,W,4,L,C,NA,116.6454352,121.6338617,113.2998325,97.03534778,109.8888463,NA,3.192057,3.6288648,3.864069,2.9568528,3.36006,NA,5.25802E-07,8.53243E-07,6.11568E-06,1.64218E-06,1.01707E-06
T11.W4.LS,T11,W,4,L,S,NA,104.8051255,124.963925,123.9754098,163.5809988,125.8238466,NA,3.3768603,3.2928588,3.2424579,2.520045,3.7968678,NA,7.36875E-07,7.22651E-07,6.00388E-07,7.71132E-07,4.76439E-07
T11.W4.WA,T11,W,4,W,A,NA,103.5238095,206.1469265,120.8210357,111.3582584,101.5394484,NA,3.0576546,2.5032447,3.6120645,2.6544474,2.7216486,NA,3.59686E-06,2.58358E-06,2.04213E-06,9.72457E-07,1.70483E-06
T11.W4.WC,T11,W,4,W,C,NA,117.603912,107.2679266,118.55573,114.9698189,110.235712,NA,3.3936606,3.4440615,4.1832747,2.7888498,3.3264594,NA,1.22803E-06,4.34403E-06,2.69713E-07,1.05154E-06,6.52777E-07
T11.W4.WS,T11,W,4,W,S,NA,93.73814042,113.0506381,192.8247048,109.5275591,NA,NA,2.1168378,3.5784639,3.2088573,1.9488348,NA,NA,7.59951E-07,5.80915E-07,1.38184E-05,4.67301E-07,NA
T11.W5.LA,T11,W,5,L,A,NA,126.3477089,115.3702551,133.3093525,119.4557271,108.4386617,NA,3.1248558,3.024054,3.2928588,2.8896516,2.6544474,NA,1.38985E-06,2.65303E-06,1.14182E-06,1.22019E-06,6.5275E-07
T11.W5.LC,T11,W,5,L,C,NA,146.8072289,116.0543533,108.3129584,176.3442313,116.3279857,NA,2.9064519,3.4440615,3.1584564,2.4864444,3.0576546,NA,3.9126E-07,7.30251E-07,1.92867E-06,2.28803E-06,5.53765E-07
T11.W5.LS,T11,W,5,L,S,NA,108.5959885,108.0489192,119.1446613,121.0881801,107.980653,NA,2.7720495,3.1752567,3.4608618,2.8896516,2.688048,NA,2.76626E-07,6.65244E-07,1.12593E-06,4.32433E-07,3.16088E-06
T11.W5.WA,T11,W,5,W,A,NA,176.1445783,104.1369472,120.3225806,118.5430464,152.4767802,NA,2.8728513,1.8144324,2.0328363,2.520045,2.9904534,NA,9.17182E-07,2.88451E-06,2.91463E-06,5.29896E-07,4.078E-07
T11.W5.WC,T11,W,5,W,C,NA,274.6268657,110.2785146,117.2413793,200.5137318,117.4363808,NA,3.0576546,3.1752567,2.9904534,2.2848408,2.2512402,NA,1.49168E-06,2.83382E-06,2.7224E-06,7.76976E-07,1.39315E-06
T12.L1.LA,T12,L,1,L,A,NA,126.0681115,93.16939891,113.75,117.6939811,114.6494465,NA,2.9568528,1.8144324,2.3688423,2.39236272,3.192057,NA,1.32286E-06,1.876E-06,9.05448E-06,9.4577E-07,3.79601E-06
T12.L1.LC,T12,L,1,L,C,NA,NA,105.666004,116.5517241,115.4929577,105.6348074,NA,NA,2.0664369,2.4024429,2.77876962,3.2928588,NA,NA,3.41465E-06,1.0848E-05,1.06072E-06,9.18042E-06
T12.L1.LS,T12,L,1,L,S,NA,125.2913753,114.7385103,122.4211424,NA,132.5794621,NA,3.3096591,2.7048483,2.5368453,NA,3.6288648,NA,5.76404E-07,5.37587E-07,6.0391E-06,NA,1.68828E-06
T12.L1.WA,T12,L,1,W,A,NA,157.2831978,68.57962697,138.1184669,NA,129.1964996,NA,2.9904534,1.82283255,2.2848408,NA,3.0912552,NA,1.12844E-06,5.08667E-07,1.30521E-06,NA,1.40936E-06
T12.L1.WC,T12,L,1,W,C,NA,NA,89.45179584,93.46153846,93.98340249,104.8888889,NA,NA,2.19243915,2.7048483,1.9656351,2.3856426,NA,NA,2.89009E-06,1.12308E-05,1.37591E-06,3.0071E-06
T12.L1.WS,T12,L,1,W,S,NA,NA,98.27833572,134.840871,123.3108108,124.5827011,NA,NA,2.51164485,2.0664369,1.7136306,3.2928588,NA,NA,8.27369E-07,1.06029E-06,2.40801E-06,5.7406E-07
T12.L2.LA,T12,L,2,L,A,NA,135.6421612,111.7988395,127.4305556,119.1674734,140.7322654,NA,3.9984714,1.48682655,2.9904534,2.5536456,2.5872462,NA,1.72029E-06,3.80636E-06,5.40721E-06,1.79779E-06,1.32361E-06
T12.L2.LC,T12,L,2,L,C,NA,140.6200569,106.135402,110.0555213,118.1127983,104.8184358,NA,3.7632672,2.5368453,2.8224504,2.85269094,3.2256576,NA,5.50827E-07,3.46162E-06,5.55121E-06,1.99957E-06,6.89442E-05
T12.L2.LS,T12,L,2,L,S,NA,126.3772346,115.3296703,123.4146341,109.1737892,136.2166532,NA,3.0576546,2.67964785,3.024054,3.1248558,2.5872462,NA,1.02937E-06,1.21184E-06,1.8282E-06,2.30358E-06,6.31704E-07
T12.L2.WA,T12,L,2,W,A,NA,NA,120.2312139,119.097502,NA,NA,NA,NA,1.57082805,2.9568528,NA,NA,NA,NA,2.17383E-06,2.66376E-06,NA,NA
T12.L2.WC,T12,L,2,W,C,NA,NA,126.3414634,160.1683029,118.9349112,120.2739726,NA,NA,1.1088198,1.7976321,2.8224504,1.7472312,NA,NA,2.83319E-07,1.3122E-06,1.18135E-06,1.93934E-06
T12.L2.WS,T12,L,2,W,S,NA,134.5003785,112.8364389,NA,104.7883711,133.2758621,NA,4.0824729,2.6376471,NA,2.7552492,2.7888498,NA,4.72341E-07,7.19585E-07,NA,1.49997E-06,5.22507E-07
T12.L3.LA,T12,L,3,L,A,NA,NA,110.9479306,124.7359155,109.1739895,107.2268908,NA,NA,2.4528438,3.2760585,2.7888498,2.0496366,NA,NA,3.6271E-06,6.98011E-06,1.61953E-06,1.73223E-06
T12.L3.LC,T12,L,3,L,C,NA,NA,93.08474576,118.1922855,126.2899263,128.2527881,NA,NA,3.2256576,3.4776621,1.16594082,2.184039,NA,NA,4.33686E-06,1.56486E-06,8.58563E-07,4.52745E-06
T12.L3.LS,T12,L,3,L,S,NA,NA,125.677462,80.05148005,240,111.9815668,NA,NA,3.2928588,2.258707,2.1504384,2.4528438,NA,NA,5.08627E-07,3.20616E-06,1.73041E-06,1.9756E-06
T12.L3.WA,T12,L,3,W,A,NA,NA,98.93730074,117.8571429,137.7192982,147.3451327,NA,NA,2.0832372,2.3016411,1.7136306,1.512027,NA,NA,1.66439E-06,2.5289E-06,2.15463E-06,4.20771E-06
T12.L3.WC,T12,L,3,W,C,NA,NA,95.56451613,113.113807,137.2429551,120.1525747,NA,NA,2.2008393,2.9568528,2.9568528,2.6208468,NA,NA,1.80556E-06,2.99008E-06,3.19459E-07,4.07051E-06
T12.L3.WS,T12,L,3,W,S,NA,NA,95.0522265,124.001857,117.5,127.1059783,NA,NA,3.4104609,3.4104609,2.0664369,2.5872462,NA,NA,1.63997E-06,2.07871E-06,3.46252E-06,1.20563E-06
T12.L4.LA,T12,L,4,L,A,NA,NA,103.1441405,125.78125,110.8695652,115.323295,NA,NA,2.7384489,2.6376471,2.34532188,2.688048,NA,NA,3.12823E-06,7.32534E-06,1.26876E-06,1.28298E-06
T12.L4.LC,T12,L,4,L,C,NA,NA,95.404814,128.7002653,121.0630899,123.7516869,NA,NA,2.8280505,2.5032447,2.8224504,2.016036,NA,NA,8.02773E-06,1.89103E-06,9.54045E-07,1.03346E-06
T12.L4.LS,T12,L,4,L,S,NA,NA,113.3268006,136.2567812,123.2013623,128.5060976,NA,NA,2.7048483,2.4696441,3.88422936,2.4192432,NA,NA,5.12426E-06,9.10853E-07,1.00241E-06,6.37056E-07
T12.L4.WA,T12,L,4,W,A,NA,NA,NA,131.7829457,NA,124.7246022,NA,NA,NA,2.7720495,NA,2.4528438,NA,NA,NA,4.13828E-07,NA,1.11562E-06
T12.L4.WC,T12,L,4,W,C,NA,NA,95.49041714,144.8979592,NA,102.7288732,NA,NA,3.0744549,1.202547789,NA,2.352042,NA,NA,4.55876E-06,4.39318E-06,NA,2.26634E-06
T12.L4.WS,T12,L,4,W,S,NA,NA,104.2261565,131.1044776,NA,118.5215947,NA,NA,4.200075,3.4944624,NA,2.6208468,NA,NA,1.36841E-06,8.5428E-07,NA,1.08746E-06
T12.L5.LA,T12,L,5,L,A,NA,NA,105.8869396,125.5563532,125.3593429,123.9492466,NA,NA,2.4024429,2.8056501,3.03749424,2.6544474,NA,NA,3.15714E-06,5.2843E-06,1.59177E-06,1.48548E-06
T12.L5.LC,T12,L,5,L,C,NA,NA,111.6997792,133.3984375,112.5646711,101.1461318,NA,NA,2.9736531,2.0664369,2.61076662,2.2512402,NA,NA,2.96479E-06,2.03126E-06,2.4058E-06,2.56298E-06
