year,month,day,jd,Year-JD,Tair,T0,T80,tun15,season
2005,11,9,313,2005-313,-3.157,-1.721,-0.151,-2.351,SON
2005,11,10,314,2005-314,-2.936,-1.655,-0.151,-2.254,SON
2005,11,11,315,2005-315,-0.127,-0.811,-0.146,0.734,SON
2005,11,12,316,2005-316,-1.884,-1.339,-0.166,-1.756,SON
2005,11,13,317,2005-317,-12.220,-4.444,-0.125,-10.540,SON
2005,11,14,318,2005-318,-14.870,-5.240,-0.116,-12.350,SON
2005,11,15,319,2005-319,-16.180,-5.633,-0.180,-14.190,SON
2005,11,16,320,2005-320,-21.340,-7.184,-0.269,-17.440,SON
2005,11,17,321,2005-321,-15.480,-5.423,-0.146,-13.390,SON
2005,11,18,322,2005-322,-14.000,-4.979,-0.141,-11.270,SON
2005,11,19,323,2005-323,-12.380,-4.492,-0.143,-11.240,SON
2005,11,20,324,2005-324,-6.908,-2.848,-0.196,-6.893,SON
2005,11,21,325,2005-325,-22.110,-7.415,-0.319,-18.730,SON
2005,11,22,326,2005-326,-22.550,-7.547,-0.341,-18.920,SON
2005,11,23,327,2005-327,-17.130,-5.919,-0.250,-15.960,SON
2005,11,24,328,2005-328,-17.900,-6.150,-0.192,-16.150,SON
2005,11,25,329,2005-329,-18.170,-6.231,-0.199,-16.260,SON
2005,11,26,330,2005-330,-11.710,-4.291,-0.143,-11.110,SON
2005,11,27,331,2005-331,-10.540,-3.939,-0.151,-9.050,SON
2005,11,28,332,2005-332,-10.710,-3.990,-0.148,-9.220,SON
2005,11,29,333,2005-333,-9.340,-3.579,-0.164,-7.350,SON
2005,11,30,334,2005-334,-10.600,-3.957,-0.148,-7.840,SON
2005,12,1,335,2005-335,-14.560,-6.030,-0.164,-14.300,DJF
2005,12,2,336,2005-336,-18.080,-6.999,-0.180,-16.050,DJF
2005,12,3,337,2005-337,-16.750,-6.633,-0.159,-15.230,DJF
2005,12,4,338,2005-338,-13.910,-5.852,-0.141,-13.060,DJF
2005,12,5,339,2005-339,-17.280,-6.779,-0.191,-15.800,DJF
2005,12,6,340,2005-340,-23.800,-8.572,-0.385,-20.560,DJF
2005,12,7,341,2005-341,-20.620,-7.698,-0.317,-19.770,DJF
2005,12,8,342,2005-342,-21.370,-7.904,-0.376,-20.540,DJF
2005,12,9,343,2005-343,-28.940,-9.986,-0.574,-26.830,DJF
2005,12,10,344,2005-344,-28.420,-9.843,-0.656,-25.550,DJF
2005,12,11,345,2005-345,-27.220,-9.513,-0.733,-25.320,DJF
2005,12,12,346,2005-346,-26.100,-9.205,-0.804,-24.930,DJF
2005,12,13,347,2005-347,-19.980,-7.521,-0.727,-18.600,DJF
2005,12,14,348,2005-348,-17.870,-6.941,-0.777,-16.410,DJF
2005,12,15,349,2005-349,-16.370,-6.528,-0.837,-15.350,DJF
2005,12,16,350,2005-350,-19.840,-7.483,-0.991,-19.280,DJF
2005,12,17,351,2005-351,-25.230,-8.966,-1.222,-22.610,DJF
2005,12,18,352,2005-352,-9.900,-4.749,-1.119,-8.890,DJF
2005,12,19,353,2005-353,-17.920,-6.955,-1.300,-16.760,DJF
2005,12,20,354,2005-354,-19.740,-7.455,-1.381,-18.460,DJF
2005,12,21,355,2005-355,-22.410,-8.190,-1.517,-20.360,DJF
2005,12,22,356,2005-356,-24.110,-8.658,-1.643,-22.416,DJF
2005,12,23,357,2005-357,-22.400,-8.187,-1.692,-22.276,DJF
2005,12,24,358,2005-358,-24.670,-8.812,-1.847,-23.521,DJF
2005,12,25,359,2005-359,-17.070,-6.721,-1.733,-17.498,DJF
2005,12,26,360,2005-360,-10.720,-4.974,-1.784,-10.559,DJF
2005,12,27,361,2005-361,-19.700,-7.444,-1.949,-21.110,DJF
2005,12,28,362,2005-362,-20.220,-7.587,-1.979,-18.990,DJF
2005,12,29,363,2005-363,-18.600,-7.142,-1.988,-17.910,DJF
2005,12,30,364,2005-364,-11.940,-5.310,-1.936,-11.010,DJF
2005,12,31,365,2005-365,-12.800,-5.546,-1.984,-12.600,DJF
2006,1,1,1,2006-1,-18.520,-8.425,-2.029,-16.820,DJF
2006,1,1,1,2007-1,-13.830,-4.123,-0.470,-12.040,DJF
2006,1,2,2,2006-2,-17.230,-8.198,-2.057,-16.422,DJF
2006,1,3,3,2006-3,-10.900,-7.083,-2.001,-10.698,DJF
2006,1,4,4,2006-4,-17.500,-8.245,-2.045,-16.930,DJF
2006,1,5,5,2006-5,-24.000,-9.389,-2.192,-19.340,DJF
2006,1,6,6,2006-6,-14.260,-7.675,-2.006,-14.929,DJF
2006,1,7,7,2006-7,-17.220,-8.196,-2.060,-17.687,DJF
2006,1,8,8,2006-8,-21.910,-9.021,-2.208,-21.092,DJF
2006,1,9,9,2006-9,-23.130,-9.236,-2.245,-22.854,DJF
2006,1,10,10,2006-10,-30.650,-10.560,-2.333,-27.710,DJF
2006,1,11,11,2006-11,-20.510,-8.775,-2.271,-21.150,DJF
2006,1,12,12,2006-12,-18.660,-8.449,-2.282,-17.660,DJF
2006,1,13,13,2006-13,-21.270,-8.909,-2.403,-20.330,DJF
2006,1,14,14,2006-14,-31.730,-10.750,-2.539,-29.700,DJF
2006,1,15,15,2006-15,-27.500,-10.005,-2.447,-25.610,DJF
2006,1,16,16,2006-16,-18.810,-8.476,-2.511,-17.340,DJF
2006,1,17,17,2006-17,-15.920,-7.967,-2.547,-14.890,DJF
2006,1,18,18,2006-18,-21.760,-8.995,-2.713,-21.210,DJF
2006,1,19,19,2006-19,-24.600,-9.495,-2.843,-23.250,DJF
2006,1,20,20,2006-20,-28.290,-10.144,-2.966,-27.120,DJF
2006,1,21,21,2006-21,-25.850,-9.715,-2.997,-24.860,DJF
2006,1,22,22,2006-22,-20.600,-8.791,-3.035,-19.640,DJF
2006,1,23,23,2006-23,-16.140,-8.006,-3.082,-16.280,DJF
2006,1,24,24,2006-24,-17.610,-8.265,-3.203,-17.330,DJF
2006,1,25,25,2006-25,-23.100,-9.231,-3.367,-22.120,DJF
2006,1,26,26,2006-26,-13.750,-7.585,-3.199,-12.930,DJF
2006,1,27,27,2006-27,-18.590,-8.437,-3.259,-17.990,DJF
2006,1,28,28,2006-28,-29.190,-10.303,-3.447,-27.480,DJF
2006,1,29,29,2006-29,-19.560,-8.608,-3.225,-19.250,DJF
2006,1,30,30,2006-30,-16.660,-8.097,-3.203,-15.860,DJF
2006,1,31,31,2006-31,-12.910,-7.437,-3.221,-9.050,DJF
2006,2,1,32,2006-32,-18.800,-8.888,-3.243,-9.227,DJF
2006,2,2,33,2006-33,-17.970,-8.764,-3.188,-17.390,DJF
2006,2,3,34,2006-34,-21.950,-9.359,-3.245,-20.860,DJF
2006,2,4,35,2006-35,-20.190,-9.096,-3.165,-17.510,DJF
2006,2,5,36,2006-36,-12.430,-7.937,-3.004,-11.580,DJF
2006,2,6,37,2006-37,-14.620,-8.264,-2.976,-12.580,DJF
2006,2,7,38,2006-38,-15.880,-8.452,-2.962,-15.470,DJF
2006,2,8,39,2006-39,-15.770,-8.436,-2.908,-13.730,DJF
2006,2,9,40,2006-40,-13.440,-8.087,-2.870,-10.240,DJF
2006,2,10,41,2006-41,-11.380,-7.780,-2.868,-10.790,DJF
2006,2,11,42,2006-42,-15.530,-8.400,-2.908,-15.210,DJF
2006,2,12,43,2006-43,-26.030,-9.968,-3.098,-24.550,DJF
2006,2,13,44,2006-44,-29.530,-10.491,-3.133,-28.280,DJF
2006,2,14,45,2006-45,-30.790,-10.679,-3.142,-28.940,DJF
2006,2,15,46,2006-46,-31.290,-10.754,-3.145,-28.230,DJF
2006,2,16,47,2006-47,-29.180,-10.439,-3.283,-26.950,DJF
2006,2,17,48,2006-48,-23.340,-9.566,-3.414,-21.860,DJF
2006,2,18,49,2006-49,-18.460,-8.837,-3.446,-16.840,DJF
2006,2,19,50,2006-50,-15.200,-8.350,-3.445,-14.830,DJF
2006,2,20,51,2006-51,-16.860,-8.598,-3.495,-15.530,DJF
2006,2,21,52,2006-52,-15.710,-9.500,-3.473,-15.150,DJF
2006,2,22,53,2006-53,-22.290,-11.590,-3.570,-21.170,DJF
2006,2,23,54,2006-54,-23.880,-14.070,-3.565,-22.060,DJF
2006,2,24,55,2006-55,-28.260,-15.700,-3.568,-26.720,DJF
2006,2,25,56,2006-56,-26.800,-16.670,-3.525,-25.860,DJF
2006,2,26,57,2006-57,-28.910,-17.550,-3.539,-27.910,DJF
2006,2,27,58,2006-58,-29.200,-18.310,-3.560,-28.650,DJF
2006,2,28,59,2006-59,-23.100,-16.930,-3.627,-22.090,DJF
2006,3,1,60,2006-60,-16.400,-13.460,-3.574,-16.020,MAM
2006,3,2,61,2006-61,-14.090,-11.330,-3.618,-14.300,MAM
2006,3,3,62,2006-62,-17.150,-10.710,-3.647,-16.730,MAM
2006,3,4,63,2006-63,-15.060,-9.680,-3.606,-12.980,MAM
2006,3,5,64,2006-64,-11.610,-8.820,-3.557,-10.490,MAM
2006,3,6,65,2006-65,-11.040,-7.940,-3.497,-10.160,MAM
2006,3,7,66,2006-66,-8.840,-7.570,-3.430,-8.310,MAM
2006,3,8,67,2006-67,-7.260,-6.552,-3.360,-6.277,MAM
2006,3,9,68,2006-68,-9.480,-6.311,-3.242,-8.760,MAM
2006,3,10,69,2006-69,-12.390,-6.640,-3.126,-12.100,MAM
2006,3,11,70,2006-70,-16.900,-7.100,-3.042,-15.770,MAM
2006,3,12,71,2006-71,-15.960,-6.922,-2.912,-15.700,MAM
2006,3,13,72,2006-72,-17.180,-6.756,-2.845,-17.050,MAM
2006,3,14,73,2006-73,-18.170,-6.789,-2.813,-17.190,MAM
2006,3,15,74,2006-74,-19.490,-6.987,-2.814,-18.430,MAM
2006,3,16,75,2006-75,-19.400,-7.100,-2.780,-17.750,MAM
2006,3,17,76,2006-76,-19.810,-7.260,-2.781,-17.460,MAM
2006,3,18,77,2006-77,-17.780,-7.430,-2.758,-17.540,MAM
2006,3,19,78,2006-78,-16.570,-7.360,-2.740,-16.910,MAM
2006,3,20,79,2006-79,-14.340,-7.070,-2.723,-13.570,MAM
2006,3,21,80,2006-80,-14.560,-6.913,-2.739,-12.630,MAM
2006,3,22,81,2006-81,-15.900,-7.020,-2.787,-13.500,MAM
2006,3,23,82,2006-82,-11.940,-6.846,-2.728,-8.860,MAM
2006,3,24,83,2006-83,-8.370,-6.308,-2.710,-8.750,MAM
2006,3,25,84,2006-84,-9.430,-5.941,-2.708,-7.660,MAM
2006,3,26,85,2006-85,-6.199,-5.648,-2.680,-5.123,MAM
2006,3,27,86,2006-86,-3.892,-5.230,-2.641,-2.969,MAM
2006,3,28,87,2006-87,-3.445,-4.220,-2.611,-4.614,MAM
2006,3,29,88,2006-88,-14.350,-4.542,-2.518,-12.490,MAM
2006,3,30,89,2006-89,-14.020,-5.083,-2.452,-12.690,MAM
2006,3,31,90,2006-90,-8.730,-5.339,-2.371,-5.168,MAM
2006,4,1,91,2006-91,-1.634,-4.396,-2.327,-0.018,MAM
2006,4,2,92,2006-92,-7.670,-2.904,-2.326,-8.250,MAM
2006,4,3,93,2006-93,-10.390,-3.732,-2.251,-8.540,MAM
2006,4,4,94,2006-94,-4.313,-4.118,-2.157,-0.947,MAM
2006,4,5,95,2006-95,-13.630,-3.266,-2.150,-14.270,MAM
2006,4,6,96,2006-96,-14.010,-4.604,-2.076,-12.980,MAM
2006,4,7,97,2006-97,-11.630,-4.612,-2.090,-11.510,MAM
2006,4,8,98,2006-98,-5.429,-4.464,-2.105,-3.746,MAM
2006,4,9,99,2006-99,-9.030,-3.795,-2.158,-10.020,MAM
2006,4,10,100,2006-100,-6.439,-3.992,-2.125,-5.355,MAM
2006,4,11,101,2006-101,0.198,-1.990,-2.086,0.444,MAM
2006,4,12,102,2006-102,-11.090,-0.154,-1.997,-10.650,MAM
2006,4,13,103,2006-103,-8.780,-1.249,-1.730,-7.880,MAM
2006,4,14,104,2006-104,-5.157,-2.020,-1.530,-3.578,MAM
2006,4,15,105,2006-105,-0.396,-1.566,-1.407,0.898,MAM
2006,4,16,106,2006-106,2.295,-0.424,-1.327,2.752,MAM
2006,4,17,107,2006-107,0.305,-0.138,-1.253,0.477,MAM
2006,4,18,108,2006-108,-0.452,-0.147,-1.124,-0.636,MAM
2006,4,19,109,2006-109,-1.603,-0.154,-1.013,-1.203,MAM
2006,4,20,110,2006-110,2.127,-0.114,-0.871,2.497,MAM
2006,4,21,111,2006-111,1.999,-0.115,-0.707,1.910,MAM
2006,4,22,112,2006-112,2.995,-0.097,-0.389,3.754,MAM
2006,4,23,113,2006-113,-1.196,-0.182,-0.254,-1.530,MAM
2006,4,24,114,2006-114,-4.366,-0.383,-0.177,-4.799,MAM
2006,4,25,115,2006-115,-7.160,-0.277,-0.162,-6.604,MAM
2006,4,26,116,2006-116,-9.340,-0.737,-0.160,-9.510,MAM
2006,4,27,117,2006-117,0.246,-0.688,-0.091,2.034,MAM
2006,4,28,118,2006-118,0.541,0.640,-0.146,0.106,MAM
2006,4,29,119,2006-119,3.020,1.840,-0.105,4.674,MAM
2006,4,30,120,2006-120,4.578,3.734,-0.087,4.132,MAM
2006,5,1,121,2006-121,4.901,3.950,-0.094,2.361,MAM
2006,5,2,122,2006-122,1.616,2.233,-0.125,1.428,MAM
2006,5,3,123,2006-123,-2.932,-0.448,-0.184,-3.255,MAM
2006,5,4,124,2006-124,-7.100,-0.839,-0.175,-6.944,MAM
2006,5,5,125,2006-125,-6.198,-0.783,-0.174,-5.711,MAM
2006,5,6,126,2006-126,-4.470,-0.861,-0.173,-3.965,MAM
2006,5,7,127,2006-127,-3.295,-0.975,-0.159,-2.911,MAM
2006,5,8,128,2006-128,-3.837,-1.463,-0.168,-3.716,MAM
2006,5,9,129,2006-129,-5.029,-2.369,-0.182,-4.462,MAM
2006,5,10,130,2006-130,-1.165,-0.204,-0.170,-0.413,MAM
2006,5,11,131,2006-131,2.851,2.606,-0.122,2.653,MAM
2006,5,12,132,2006-132,4.305,3.601,-0.107,5.479,MAM
2006,5,13,133,2006-133,4.134,4.532,-0.109,4.485,MAM
2006,5,14,134,2006-134,1.000,1.748,-0.138,0.656,MAM
2006,5,15,135,2006-135,0.356,-0.229,-0.155,1.280,MAM
2006,5,16,136,2006-136,2.972,1.125,-0.122,3.050,MAM
2006,5,17,137,2006-137,1.726,2.890,-0.128,1.681,MAM
2006,5,18,138,2006-138,1.763,3.306,-0.128,1.530,MAM
2006,5,19,139,2006-139,0.754,2.427,-0.143,0.933,MAM
2006,5,20,140,2006-140,-0.721,-0.660,-0.176,-0.184,MAM
2006,5,21,141,2006-141,1.705,4.029,-0.129,0.779,MAM
2006,5,22,142,2006-142,2.607,5.762,-0.122,3.868,MAM
2006,5,23,143,2006-143,8.990,13.270,-0.115,8.800,MAM
2006,5,24,144,2006-144,0.624,2.541,-0.142,0.701,MAM
2006,5,25,145,2006-145,-0.581,1.768,-0.163,-0.108,MAM
2006,5,26,146,2006-146,0.591,3.822,-0.149,0.599,MAM
2006,5,27,147,2006-147,2.369,6.980,-0.119,3.975,MAM
2006,5,28,148,2006-148,1.771,7.760,-0.124,4.310,MAM
2006,5,29,149,2006-149,0.291,1.769,-0.153,1.484,MAM
2006,5,30,150,2006-150,6.217,7.320,-0.087,6.458,MAM
2006,5,31,151,2006-151,5.644,5.926,-0.085,5.034,MAM
2006,6,1,152,2006-152,11.270,15.030,-0.129,11.210,JJA
2006,6,2,153,2006-153,7.580,12.880,-0.070,7.950,JJA
2006,6,3,154,2006-154,9.390,12.700,-0.096,6.797,JJA
2006,6,4,155,2006-155,1.787,2.362,-0.130,2.880,JJA
2006,6,5,156,2006-156,9.040,11.720,-0.095,12.320,JJA
2006,6,6,157,2006-157,5.663,9.640,-0.075,7.790,JJA
2006,6,7,158,2006-158,2.270,2.324,-0.125,2.317,JJA
2006,6,8,159,2006-159,6.877,8.320,-0.097,6.755,JJA
2006,6,9,160,2006-160,11.540,14.380,-0.129,11.720,JJA
2006,6,10,161,2006-161,13.780,16.430,-0.105,15.760,JJA
2006,6,11,162,2006-162,12.030,15.220,-0.067,9.880,JJA
2006,6,12,163,2006-163,10.170,15.520,-0.086,7.950,JJA
2006,6,13,164,2006-164,19.380,22.520,-0.153,19.030,JJA
2006,6,14,165,2006-165,22.180,25.910,-0.172,22.590,JJA
2006,6,15,166,2006-166,21.260,25.880,-0.169,19.000,JJA
2006,6,16,167,2006-167,6.693,12.220,-0.078,4.987,JJA
2006,6,17,168,2006-168,7.740,13.030,-0.085,10.700,JJA
2006,6,18,169,2006-169,7.830,11.020,-0.080,7.070,JJA
2006,6,19,170,2006-170,15.990,20.980,-0.149,16.880,JJA
2006,6,20,171,2006-171,9.240,8.570,-0.069,8.980,JJA
2006,6,21,172,2006-172,5.625,7.260,-0.081,6.172,JJA
2006,6,22,173,2006-173,7.410,8.880,-0.065,7.110,JJA
2006,6,23,174,2006-174,9.420,13.420,-0.070,9.800,JJA
2006,6,24,175,2006-175,14.510,14.810,-0.129,15.740,JJA
2006,6,25,176,2006-176,16.990,17.440,-0.110,17.090,JJA
2006,6,26,177,2006-177,10.670,13.240,-0.060,10.560,JJA
2006,6,27,178,2006-178,7.080,6.978,-0.054,7.560,JJA
2006,6,28,179,2006-179,9.610,14.460,-0.052,10.510,JJA
2006,6,29,180,2006-180,9.580,13.720,-0.021,11.820,JJA
2006,6,30,181,2006-181,14.610,15.720,0.055,16.380,JJA
2006,7,1,182,2006-182,16.300,18.360,0.163,15.110,JJA
2006,7,2,183,2006-183,4.912,6.251,0.350,5.182,JJA
2006,7,3,184,2006-184,9.040,12.100,0.454,9.000,JJA
2006,7,4,185,2006-185,17.080,19.610,0.423,19.190,JJA
2006,7,5,186,2006-186,13.580,14.030,0.584,11.250,JJA
2006,7,6,187,2006-187,8.600,10.440,0.741,10.580,JJA
2006,7,7,188,2006-188,11.190,13.270,0.808,11.470,JJA
2006,7,8,189,2006-189,9.750,13.400,0.853,11.640,JJA
2006,7,9,190,2006-190,15.060,17.040,0.871,12.080,JJA
2006,7,10,191,2006-191,10.330,14.520,0.965,10.410,JJA
2006,7,11,192,2006-192,10.430,13.020,1.041,12.180,JJA
2006,7,12,193,2006-193,10.300,12.420,1.116,8.240,JJA
2006,7,13,194,2006-194,7.980,12.030,1.180,8.240,JJA
2006,7,14,195,2006-195,8.010,8.420,1.255,7.140,JJA
2006,7,15,196,2006-196,14.650,14.960,1.353,14.000,JJA
2006,7,16,197,2006-197,15.660,16.040,1.452,16.330,JJA
2006,7,17,198,2006-198,17.470,19.000,1.567,17.980,JJA
2006,7,18,199,2006-199,16.960,19.190,1.710,17.160,JJA
2006,7,19,200,2006-200,14.690,16.760,1.900,15.170,JJA
2006,7,20,201,2006-201,15.610,17.390,2.014,16.530,JJA
2006,7,21,202,2006-202,17.450,19.580,2.073,18.680,JJA
2006,7,22,203,2006-203,19.270,20.390,2.166,19.990,JJA
2006,7,23,204,2006-204,13.750,14.420,2.546,13.620,JJA
2006,7,24,205,2006-205,11.110,11.880,2.905,12.250,JJA
2006,7,25,206,2006-206,13.360,14.840,2.901,13.500,JJA
2006,7,26,207,2006-207,11.340,12.700,2.899,12.420,JJA
2006,7,27,208,2006-208,10.810,11.280,2.875,13.040,JJA
2006,7,28,209,2006-209,13.836,13.995,,13.650,JJA
2006,7,29,210,2006-210,13.135,13.340,,12.880,JJA
2006,7,30,211,2006-211,13.035,13.247,,12.770,JJA
2006,7,31,212,2006-212,11.286,11.614,,10.850,JJA
2006,8,1,213,2006-213,8.366,7.974,,8.400,JJA
2006,8,2,214,2006-214,8.059,7.684,,8.090,JJA
2006,8,3,215,2006-215,12.871,12.234,,12.950,JJA
2006,8,4,216,2006-216,16.575,15.736,,16.690,JJA
2006,8,5,217,2006-217,15.565,14.781,,15.670,JJA
2006,8,6,218,2006-218,16.406,15.577,,16.520,JJA
2006,8,7,219,2006-219,16.961,16.101,,17.080,JJA
2006,8,8,220,2006-220,15.881,15.081,,15.990,JJA
2006,8,9,221,2006-221,14.050,13.348,,14.140,JJA
2006,8,10,222,2006-222,16.555,15.717,,16.670,JJA
2006,8,11,223,2006-223,17.288,16.410,,17.410,JJA
2006,8,12,224,2006-224,13.812,13.124,,13.900,JJA
2006,8,13,225,2006-225,11.188,10.643,,11.250,JJA
2006,8,14,226,2006-226,12.465,11.850,,12.540,JJA
2006,8,15,227,2006-227,13.594,12.918,,13.680,JJA
2006,8,16,228,2006-228,17.139,16.270,,17.260,JJA
2006,8,17,229,2006-229,13.416,12.749,,13.500,JJA
2006,8,18,230,2006-230,16.377,15.549,,16.490,JJA
2006,8,19,231,2006-231,13.812,13.124,,13.900,JJA
2006,8,20,232,2006-232,11.168,10.624,,11.230,JJA
2006,8,21,233,2006-233,9.802,9.332,,9.850,JJA
2006,8,22,234,2006-234,10.802,10.277,,10.860,JJA
2006,8,23,235,2006-235,12.891,12.253,,12.970,JJA
2006,8,24,236,2006-236,14.079,13.377,,14.170,JJA
2006,8,25,237,2006-237,15.020,14.266,,15.120,JJA
2006,8,26,238,2006-238,14.050,13.348,,14.140,JJA
2006,8,27,239,2006-239,13.139,12.487,,13.220,JJA
2006,8,28,240,2006-240,11.911,11.326,,11.980,JJA
2006,8,29,241,2006-241,13.109,12.459,,13.190,JJA
2006,8,30,242,2006-242,19.416,18.423,,19.560,JJA
2006,8,31,243,2006-243,21.654,20.539,,21.820,JJA
2006,9,1,244,2006-244,14.911,13.097,,15.090,SON
2006,9,2,245,2006-245,18.285,16.130,,18.370,SON
2006,9,3,246,2006-246,12.555,10.979,,12.800,SON
2006,9,4,247,2006-247,10.147,8.815,,10.460,SON
2006,9,5,248,2006-248,11.444,9.980,,11.720,SON
2006,9,6,249,2006-249,8.491,7.326,,8.850,SON
2006,9,7,250,2006-250,6.041,5.124,,6.469,SON
2006,9,8,251,2006-251,9.057,7.834,,9.400,SON
2006,9,9,252,2006-252,11.639,10.156,,11.910,SON
2006,9,10,253,2006-253,14.252,12.505,,14.450,SON
2006,9,11,254,2006-254,17.123,15.085,,17.240,SON
2006,9,12,255,2006-255,14.726,12.930,,14.910,SON
2006,9,13,256,2006-256,10.405,9.046,,10.710,SON
2006,9,14,257,2006-257,6.989,5.975,,7.390,SON
2006,9,15,258,2006-258,5.524,4.658,,5.966,SON
2006,9,16,259,2006-259,5.383,4.532,,5.829,SON
2006,9,17,260,2006-260,6.051,5.132,,6.478,SON
2006,9,18,261,2006-261,7.112,6.086,,7.510,SON
2006,9,19,262,2006-262,6.968,5.957,,7.370,SON
2006,9,20,263,2006-263,5.673,4.793,,6.111,SON
2006,9,21,264,2006-264,5.740,4.853,,6.176,SON
2006,9,22,265,2006-265,5.512,4.648,,5.955,SON
2006,9,23,266,2006-266,4.828,4.033,,5.290,SON
2006,9,24,267,2006-267,4.631,3.856,,5.098,SON
2006,9,25,268,2006-268,5.186,4.355,,5.638,SON
2006,9,26,269,2006-269,5.243,4.406,,5.693,SON
2006,9,27,270,2006-270,3.871,3.173,,4.360,SON
2006,9,28,271,2006-271,1.509,1.050,,2.064,SON
2006,9,29,272,2006-272,4.123,3.400,,4.605,SON
2006,9,30,273,2006-273,5.019,4.204,,5.475,SON
2006,10,1,274,2006-274,5.605,2.987,,6.359,SON
2006,10,2,275,2006-275,4.687,2.464,,5.363,SON
2006,10,3,276,2006-276,3.483,1.777,,4.056,SON
2006,10,4,277,2006-277,3.467,1.768,,4.039,SON
2006,10,5,278,2006-278,8.084,4.401,,9.050,SON
2006,10,6,279,2006-279,5.349,2.841,,6.081,SON
2006,10,7,280,2006-280,2.179,1.034,,2.641,SON
2006,10,8,281,2006-281,1.159,0.452,,1.534,SON
2006,10,9,282,2006-282,1.276,0.519,,1.661,SON
2006,10,10,283,2006-283,-0.074,-0.252,,0.195,SON
2006,10,11,284,2006-284,1.463,0.625,,1.864,SON
2006,10,12,285,2006-285,2.425,1.174,,2.908,SON
2006,10,13,286,2006-286,1.187,0.468,,1.564,SON
2006,10,14,287,2006-287,0.900,0.304,,1.253,SON
2006,10,15,288,2006-288,1.087,0.411,,1.456,SON
2006,10,16,289,2006-289,0.878,0.292,,1.229,SON
2006,10,17,290,2006-290,-0.807,-0.669,,-0.600,SON
2006,10,18,291,2006-291,0.275,-0.480,0.256,0.229,SON
2006,10,19,292,2006-292,0.622,0.049,0.277,1.662,SON
2006,10,20,293,2006-293,0.781,0.155,0.227,1.722,SON
2006,10,21,294,2006-294,1.370,0.317,0.192,2.912,SON
2006,10,22,295,2006-295,0.948,0.180,0.139,2.342,SON
2006,10,23,296,2006-296,-1.547,-3.030,0.043,0.044,SON
2006,10,24,297,2006-297,-1.566,-1.769,0.017,-0.529,SON
2006,10,25,298,2006-298,0.402,-0.323,0.025,1.429,SON
2006,10,26,299,2006-299,-0.134,-0.799,-0.005,1.071,SON
2006,10,27,300,2006-300,1.312,0.303,0.009,2.469,SON
2006,10,28,301,2006-301,0.351,-0.391,-0.032,1.394,SON
2006,10,29,302,2006-302,-0.518,-0.770,-0.071,0.594,SON
2006,10,30,303,2006-303,-2.651,-4.035,-0.119,-0.092,SON
2006,10,31,304,2006-304,-2.951,-3.965,-0.117,-0.310,SON
2006,11,1,305,2006-305,-1.841,-1.913,-0.145,-0.732,SON
2006,11,2,306,2006-306,-6.553,-1.713,-0.188,-4.431,SON
2006,11,3,307,2006-307,-10.500,-2.514,-0.207,-7.580,SON
2006,11,4,308,2006-308,-14.620,-3.365,-0.236,-11.850,SON
2006,11,5,309,2006-309,-14.270,-3.989,-0.249,-12.620,SON
2006,11,6,310,2006-310,-7.870,-3.352,-0.244,-5.721,SON
2006,11,7,311,2006-311,-10.920,-2.602,-0.253,-6.020,SON
2006,11,8,312,2006-312,-4.214,-2.414,-0.245,-3.876,SON
2006,11,9,313,2006-313,-2.813,-1.820,-0.243,-2.941,SON
2006,11,10,314,2006-314,-11.860,-1.496,-0.303,-9.770,SON
2006,11,11,315,2006-315,-9.380,-1.665,-0.293,-6.320,SON
2006,11,12,316,2006-316,-7.710,-1.697,-0.299,-6.018,SON
2006,11,13,317,2006-317,-16.400,-1.683,-0.378,-13.870,SON
2006,11,14,318,2006-318,-11.330,-1.953,-0.334,-9.220,SON
2006,11,15,319,2006-319,-5.794,-2.004,-0.310,-5.136,SON
2006,11,16,320,2006-320,-9.230,-1.780,-0.316,-6.162,SON
2006,11,17,321,2006-321,-4.861,-1.757,-0.315,-4.492,SON
2006,11,18,322,2006-322,-13.300,-1.743,-0.350,-11.970,SON
2006,11,19,323,2006-323,-15.540,-2.183,-0.378,-12.690,SON
2006,11,20,324,2006-324,-14.520,-2.735,-0.390,-13.030,SON
2006,11,21,325,2006-325,-13.560,-3.010,-0.370,-13.400,SON
2006,11,22,326,2006-326,-14.340,-2.973,-0.364,-13.240,SON
2006,11,23,327,2006-327,-22.490,-3.238,-0.575,-18.810,SON
2006,11,24,328,2006-328,-10.630,-3.603,-0.400,-9.340,SON
2006,11,25,329,2006-329,-9.490,-3.141,-0.343,-5.086,SON
2006,11,26,330,2006-330,-25.640,-2.953,-0.670,-22.070,SON
2006,11,27,331,2006-331,-27.330,-3.060,-0.762,-24.510,SON
2006,11,28,332,2006-332,-25.470,-3.391,-0.702,-22.490,SON
2006,11,29,333,2006-333,-11.520,-3.330,-0.359,-12.770,SON
2006,11,30,334,2006-334,-24.790,-3.443,-0.679,-21.460,SON
2006,12,1,335,2006-335,-20.460,-3.261,-0.537,-18.970,DJF
2006,12,2,336,2006-336,-27.920,-3.694,-0.765,-24.970,DJF
2006,12,3,337,2006-337,-28.170,-4.169,-0.784,-26.300,DJF
2006,12,4,338,2006-338,-25.130,-4.496,-0.699,-22.220,DJF
2006,12,5,339,2006-339,-16.950,-4.420,-0.434,-15.280,DJF
