year,month,day,jd,Year-JD,Tair,T0,T80,tun15,season,ppa80
2006,9,4,247,2006-247,9.21,9.11,,10.46,SON,-0.32
2006,9,5,248,2006-248,9.84,11.07,,11.72,SON,-0.455
2006,9,6,249,2006-249,9.61,10.34,,8.85,SON,-0.306
2006,9,7,250,2006-250,5.553,6.386,,6.469,SON,-0.473
2006,9,8,251,2006-251,8.62,9.48,,9.4,SON,-0.461
2006,9,9,252,2006-252,11.33,13.52,,11.91,SON,-0.481
2006,9,10,253,2006-253,13.14,13.97,,14.45,SON,-0.435
2006,9,11,254,2006-254,16.05,16.54,,17.24,SON,-0.444
2006,9,12,255,2006-255,15.85,16.25,,14.91,SON,-0.366
2006,9,13,256,2006-256,11.19,12.24,,10.71,SON,-0.371
2006,9,14,257,2006-257,6.548,7.21,,7.39,SON,-0.407
2006,9,15,258,2006-258,5.509,6.04,,5.966,SON,-0.396
2006,9,16,259,2006-259,5.257,6.028,,5.829,SON,-0.397
2006,9,17,260,2006-260,4.939,4.603,,6.478,SON,-0.418
2006,9,18,261,2006-261,6.003,8.01,,7.51,SON,-0.367
2006,9,19,262,2006-262,6.265,6.533,,7.37,SON,-0.352
2006,9,20,263,2006-263,5.302,6.547,,6.111,SON,-0.354
2006,9,21,264,2006-264,5.662,6.341,,6.176,SON,-0.471
2006,9,22,265,2006-265,4.404,3.65,,5.955,SON,-0.393
2006,9,23,266,2006-266,4.253,3.797,,5.29,SON,-0.331
2006,9,24,267,2006-267,4.383,3.58,,5.098,SON,-0.422
2006,9,25,268,2006-268,5.459,5.719,,5.638,SON,-0.407
2006,9,26,269,2006-269,4.006,3.44,,5.693,SON,-0.459
2006,9,27,270,2006-270,3.241,3.09,,4.36,SON,-0.393
2006,9,28,271,2006-271,1.484,1.782,,2.064,SON,-0.46
2006,9,29,272,2006-272,3.215,3.783,,4.605,SON,-0.417
2006,9,30,273,2006-273,4.337,4.498,,5.475,SON,-0.357
2006,10,1,274,2006-274,6.739,6.653,,6.359,SON,-0.36
2006,10,2,275,2006-275,5.289,5.554,,5.363,SON,-0.367
2006,10,3,276,2006-276,2.516,1.903,,4.056,SON,-0.388
2006,10,4,277,2006-277,3.716,2.613,,4.039,SON,-0.406
2006,10,5,278,2006-278,8.54,7.12,,9.05,SON,-0.349
2006,10,6,279,2006-279,7.9,8.43,,6.081,SON,-0.289
2006,10,7,280,2006-280,3.077,3.507,,2.641,SON,-0.423
2006,10,8,281,2006-281,0.844,0.213,,1.534,SON,-0.446
2006,10,9,282,2006-282,-0.352,-0.653,,1.661,SON,-0.465
2006,10,10,283,2006-283,-0.789,-0.157,,0.195,SON,-0.456
2006,10,11,284,2006-284,-3.388,-1.464,,1.864,SON,-0.519
2006,10,12,285,2006-285,1.213,0.023,,2.908,SON,-0.426
2006,10,13,286,2006-286,-0.282,-0.076,,1.564,SON,-0.454
2006,10,14,287,2006-287,-2.709,-0.362,,1.253,SON,-0.531
2006,10,15,288,2006-288,-1.697,-0.438,,1.456,SON,-0.502
2006,10,16,289,2006-289,-0.505,-0.213,,1.229,SON,-0.484
2006,10,17,290,2006-290,-1.445,-0.535,,-0.6,SON,-0.451
2006,10,18,291,2006-291,-1.047,-0.357,,0.229,SON,-0.513
2006,10,19,292,2006-292,-1.482,-0.467,,1.662,SON,-0.46
2006,10,20,293,2006-293,-1.451,-0.337,,1.722,SON,-0.482
2006,10,21,294,2006-294,0.702,-0.109,,2.912,SON,-0.417
2006,10,22,295,2006-295,0.379,-0.058,,2.342,SON,-0.417
2006,10,23,296,2006-296,-1.068,-0.322,,0.044,SON,-0.424
2006,10,24,297,2006-297,-1.79,-1.275,,-0.529,SON,-0.529
2006,10,25,298,2006-298,0.009,-0.622,,1.429,SON,-0.456
2006,10,26,299,2006-299,-0.485,-1.086,,1.071,SON,-0.477
2006,10,27,300,2006-300,1.612,-0.042,,2.469,SON,-0.42
2006,10,28,301,2006-301,0.25,-0.16,,1.394,SON,-0.451
2006,10,29,302,2006-302,-1.157,-0.69,,0.594,SON,-0.476
2006,10,30,303,2006-303,-2.799,-2.624,,-0.092,SON,-0.39
2006,10,31,304,2006-304,-3.213,-2.694,,-0.31,SON,-0.502
2006,11,1,305,2006-305,-3.955,-1.033,,-0.732,SON,-0.466
2006,11,2,306,2006-306,-9.18,-4.2,,-4.431,SON,-0.549
2006,11,3,307,2006-307,-11.09,-5.758,,-7.58,SON,-0.612
2006,11,4,308,2006-308,-14.86,-6.911,,-11.85,SON,-0.674
2006,11,5,309,2006-309,-15.03,-8.34,,-12.62,SON,-0.683
2006,11,6,310,2006-310,-10.54,-5.437,,-5.721,SON,-0.578
2006,11,7,311,2006-311,-11.9,-8.02,,-6.02,SON,-0.53
2006,11,8,312,2006-312,-4.251,-3.567,,-3.876,SON,-0.548
2006,11,9,313,2006-313,-3.297,-1.286,,-2.941,SON,-0.517
2006,11,10,314,2006-314,-13.36,-8.2,,-9.77,SON,-0.708
2006,11,11,315,2006-315,-11.35,-5.707,,-6.32,SON,-0.536
2006,11,12,316,2006-316,-10.25,-5.498,,-6.018,SON,-0.461
2006,11,13,317,2006-317,-15.57,-7.15,,-13.87,SON,-0.3
2006,11,14,318,2006-318,-12.29,-6.904,,-9.22,SON,-0.614
2006,11,15,319,2006-319,-7.36,-2.108,,-5.136,SON,-0.52
2006,11,16,320,2006-320,-11.48,-2.766,,-6.162,SON,-0.549
2006,11,17,321,2006-321,-5.543,-1.927,,-4.492,SON,-0.522
2006,11,18,322,2006-322,-11.21,-3.048,,-11.97,SON,-0.414
2006,11,19,323,2006-323,-15.19,-4.534,,-12.69,SON,-0.559
2006,11,20,324,2006-324,-15.03,-5.412,,-13.03,SON,-0.533
2006,11,21,325,2006-325,-11.93,-4.608,,-13.4,SON,-0.435
2006,11,22,326,2006-326,-17.12,-4.809,,-13.24,SON,-0.631
2006,11,23,327,2006-327,-22.75,-9.66,,-18.81,SON,-0.465
2006,11,24,328,2006-328,-12.62,-7.09,,-9.34,SON,-0.683
2006,11,25,329,2006-329,-16.26,-6.45,,-5.086,SON,-0.53
2006,11,26,330,2006-330,-23.91,-10.03,,-22.07,SON,-0.514
2006,11,27,331,2006-331,-25.98,-12.23,,-24.51,SON,-0.664
2006,11,28,332,2006-332,-23.9,-11.53,,-22.49,SON,-0.749
2006,11,29,333,2006-333,-11.81,-5.552,,-12.77,SON,-0.589
2006,11,30,334,2006-334,-23.02,-7.18,,-21.46,SON,-0.575
2006,12,1,335,2006-335,-23.07,-7.98,,-18.97,DJF,-0.71
2006,12,2,336,2006-336,-27.85,-8.92,,-24.97,DJF,-0.706
2006,12,3,337,2006-337,-28.34,-11.11,,-26.3,DJF,-0.733
2006,12,4,338,2006-338,-25.52,-10.56,,-22.22,DJF,-0.752
2006,12,5,339,2006-339,-17.96,-7.92,,-15.28,DJF,-0.68
2006,12,6,340,2006-340,-17.22,-6.793,,-14.66,DJF,-0.649
2006,12,7,341,2006-341,-19.51,-8.82,,-18.43,DJF,-1.043
2006,12,8,342,2006-342,-9.37,-5.953,,-8.54,DJF,-1.518
2006,12,9,343,2006-343,-11.23,-4.056,,-11.27,DJF,-2.092
2006,12,10,344,2006-344,-21.45,-7.95,,-19.87,DJF,-2.378
2006,12,11,345,2006-345,-17.38,-8.83,,-15.95,DJF,-2.914
2006,12,12,346,2006-346,-4.22,-3.959,,-4.392,DJF,-3.271
2006,12,13,347,2006-347,-2.825,-2.006,,-2.937,DJF,-3.436
2006,12,14,348,2006-348,-7.04,-2.49,,-7.57,DJF,-3.476
2006,12,15,349,2006-349,-19.91,-6.485,,-17.61,DJF,-3.463
2006,12,16,350,2006-350,-23.5,-8.97,,-16.41,DJF,-3.521
2006,12,17,351,2006-351,-23.57,-9.05,,-21.36,DJF,-3.968
2006,12,18,352,2006-352,-22.7,-9.35,,-21.83,DJF,-4.541
2006,12,19,353,2006-353,-15.17,-7.74,,-17.87,DJF,-5.092
2006,12,20,354,2006-354,-11.85,-5.128,,-12.23,DJF,-5.415
2006,12,21,355,2006-355,-12.45,-6.808,,-11.9,DJF,-5.656
2006,12,22,356,2006-356,-10.62,-5.94,,-13.02,DJF,-5.636
2006,12,23,357,2006-357,-5.578,-4.692,,-4.908,DJF,-5.795
2006,12,24,358,2006-358,-18.88,-6.309,,-17.33,DJF,-5.852
2006,12,25,359,2006-359,-26.37,-11.02,,-25.88,DJF,-5.845
2006,12,26,360,2006-360,-22.33,-10.82,,-22.01,DJF,-6.38
2006,12,27,361,2006-361,-19,-9.07,,-17.23,DJF,-6.708
2006,12,28,362,2006-362,-19.63,-9.55,,-16.19,DJF,-7.05
2006,12,29,363,2006-363,-15.97,-8.86,,-14.07,DJF,-7.18
2006,12,30,364,2006-364,-13.06,-7.57,,-11.78,DJF,-7.26
2006,12,31,365,2006-365,-9.76,-6.568,,-5.423,DJF,-7.22
2007,1,1,1,07-Jan,-11.21,-5.316,,-12.04,DJF,-7.09
2007,1,2,2,07-Feb,-8.55,-5.64,,-7.49,DJF,-6.975
2007,1,3,3,07-Mar,-4.388,-2.846,,-5.1,DJF,-6.833
2007,1,4,4,07-Apr,-6.996,-3.052,,-8.8,DJF,-6.638
2007,1,5,5,07-May,-12.59,-3.718,,-14.91,DJF,-6.342
2007,1,6,6,07-Jun,-15.43,-4.209,,-15.68,DJF,-6.248
2007,1,7,7,07-Jul,-21.45,-5.907,,-17.37,DJF,-6.476
2007,1,8,8,07-Aug,-19.91,-6.132,,-22.03,DJF,-6.542
2007,1,9,9,07-Sep,-23.9,-8.2,,-22.71,DJF,-7.06
2007,1,10,10,07-Oct,-31.89,-13.35,,-27.26,DJF,-7.45
2007,1,11,11,07-Nov,-31.23,-14.47,,-27.54,DJF,-7.77
2007,1,12,12,07-Dec,-27.67,-14.71,,-25.64,DJF,-8.57
2007,1,13,13,2007-13,-28.54,-14.21,,-26.84,DJF,-9.35
2007,1,14,14,2007-14,-25.81,-14.61,,-22.9,DJF,-9.65
2007,1,15,15,2007-15,-30.4,-14.44,,-27.87,DJF,-9.89
2007,1,16,16,2007-16,-29.23,-14.79,,-28.68,DJF,-10.27
2007,1,17,17,2007-17,-14.81,-8.84,,-15.92,DJF,-10.43
2007,1,18,18,2007-18,-24.3,-8.88,,-23.44,DJF,-10.55
2007,1,19,19,2007-19,-29.13,-13.03,,-27.97,DJF,-10.57
2007,1,20,20,2007-20,-21.93,-11.09,,-27.96,DJF,-10.78
2007,1,21,21,2007-21,-18.49,-8.93,,-20.39,DJF,-11.15
2007,1,22,22,2007-22,-24.56,-9.34,,-22.7,DJF,-11.29
2007,1,23,23,2007-23,-35.43,-14.28,,-32.98,DJF,-11.51
2007,1,24,24,2007-24,-31.58,-15.51,,-29.27,DJF,-11.74
2007,1,25,25,2007-25,-19.94,-11.07,,-17.13,DJF,-11.97
2007,1,26,26,2007-26,-23.97,-10.97,,-21.43,DJF,-11.94
2007,1,27,27,2007-27,-28.01,-12.15,,-26.69,DJF,-12.13
2007,1,28,28,2007-28,-24.94,-12.24,,-23.61,DJF,-12.14
2007,1,29,29,2007-29,-20.17,-10.46,,-18.2,DJF,-12.15
2007,1,30,30,2007-30,-22.6,-9.97,,-22.27,DJF,-12.16
2007,1,31,31,2007-31,-24.62,-11.64,,-23.46,DJF,-12.15
2007,2,1,32,2007-32,-27.43,-12.63,,-25.61,DJF,-12.27
2007,2,2,33,2007-33,-33.25,-13.38,,-30.27,DJF,-12.49
2007,2,3,34,2007-34,-34.6,-14.22,,-30.13,DJF,-12.83
2007,2,4,35,2007-35,-33.56,-14.5,,-31.78,DJF,-13.2
2007,2,5,36,2007-36,-30.5,-15,,-29.04,DJF,-13.6
2007,2,6,37,2007-37,-22.83,-13.41,,-22.18,DJF,-13.73
2007,2,7,38,2007-38,-21.91,-11.689,,-21.17,DJF,-13.67
2007,2,8,39,2007-39,-24.95,-10.92,,-24.56,DJF,-13.66
2007,2,9,40,2007-40,-24.29,-10.17,,-22.95,DJF,-13.47
2007,2,10,41,2007-41,-27.4,-10.12,,-26.76,DJF,-13.56
2007,2,11,42,2007-42,-28.61,-11.07,,-23.9,DJF,-13.54
2007,2,12,43,2007-43,-27.02,-11.24,,-19.96,DJF,-13.33
2007,2,13,44,2007-44,-26.98,-11.31,,-25.65,DJF,-13.43
2007,2,14,45,2007-45,-23.6,-11.2,,-22.47,DJF,-13.3
2007,2,15,46,2007-46,-19.39,-10.25,,-15.67,DJF,-13.18
2007,2,16,47,2007-47,-22.61,-9.46,,-22.33,DJF,-13.24
2007,2,17,48,2007-48,-26.04,-10.06,,-25.47,DJF,-13.31
2007,2,18,49,2007-49,-27.6,-11.24,,-26.26,DJF,-13.27
2007,2,19,50,2007-50,-32.2,-12.96,,-29.38,DJF,-13.34
2007,2,20,51,2007-51,-32.25,-13.79,,-29.07,DJF,-13.66
2007,2,21,52,2007-52,-29.78,-14.2,,-27.4,DJF,-13.92
2007,2,22,53,2007-53,-27.7,-14.03,,-26.34,DJF,-14.08
2007,2,23,54,2007-54,-24.38,-13.29,,-24.31,DJF,-14.23
2007,2,24,55,2007-55,-17.37,-12.37,,-18,DJF,-14.4
2007,2,25,56,2007-56,-11.44,-9.5,,-12.76,DJF,-14.07
2007,2,26,57,2007-57,-15.48,-8.09,,-14.18,DJF,-13.57
2007,2,27,58,2007-58,-17.86,-7.77,,-15.41,DJF,-13.01
2007,2,28,59,2007-59,-18.67,-7.57,,-14.83,DJF,-12.61
2007,3,1,60,2007-60,-17.83,-7.38,,-15.13,MAM,-12.26
2007,3,2,61,2007-61,-19.49,-7.36,,-15.99,MAM,-11.98
2007,3,3,62,2007-62,-20.27,-7.38,,-19.33,MAM,-11.95
2007,3,4,63,2007-63,-26.76,-7.56,,-27.79,MAM,-12.09
2007,3,5,64,2007-64,-29.48,-9.37,,-27.83,MAM,-12.26
2007,3,6,65,2007-65,-27.64,-10.57,,-26.13,MAM,-12.63
2007,3,7,66,2007-66,-29.09,-10.87,,-26.9,MAM,-12.89
2007,3,8,67,2007-67,-19.87,-10.56,,-20.45,MAM,-13.18
2007,3,9,68,2007-68,-16.14,-9.14,,-16.34,MAM,-13.05
2007,3,10,69,2007-69,-23.32,-8.28,,-21.12,MAM,-12.82
2007,3,11,70,2007-70,-29.95,-8.15,,-27.55,MAM,-12.68
2007,3,12,71,2007-71,-23.6,-8.09,,-25.11,MAM,-12.71
2007,3,13,72,2007-72,-18.31,-8.01,,-17.56,MAM,-12.51
2007,3,14,73,2007-73,-23.05,-7.95,,-22.48,MAM,-12.37
2007,3,15,74,2007-74,-23.1,-8.16,,-24.31,MAM,-12.35
2007,3,16,75,2007-75,-23.47,-8.46,,-23.64,MAM,-12.42
2007,3,17,76,2007-76,-26.98,-8.72,,-27.28,MAM,-12.63
2007,3,18,77,2007-77,-26.85,-9.01,,-27.29,MAM,-12.89
2007,3,19,78,2007-78,-28.93,-9.39,,-28.8,MAM,-13.19
2007,3,20,79,2007-79,-23.58,-9.39,,-24.13,MAM,-13.39
2007,3,21,80,2007-80,-18.41,-9.31,,-19.62,MAM,-13.42
2007,3,22,81,2007-81,-22.59,-8.78,,-20.94,MAM,-13.32
2007,3,23,82,2007-82,-10.76,-8.24,,-11.17,MAM,-13.17
2007,3,24,83,2007-83,-2.361,-7.93,,-2.098,MAM,-12.89
2007,3,25,84,2007-84,0.998,-7.37,,2.256,MAM,-12.17
2007,3,26,85,2007-85,-11.17,-5.903,,-13.27,MAM,-11.22
2007,3,27,86,2007-86,-14.98,-5.023,,-14.25,MAM,-10.54
2007,3,28,87,2007-87,-3.021,-5.236,,-1.239,MAM,-10.37
2007,3,29,88,2007-88,-13.73,-5.094,,-13.9,MAM,-9.96
2007,3,30,89,2007-89,-6.516,-4.879,,-6.166,MAM,-9.69
2007,3,31,90,2007-90,-9.66,-5.029,,-12.52,MAM,-9.5
2007,4,1,91,2007-91,-13.31,-4.985,,-14.09,MAM,-9.39
2007,4,2,92,2007-92,-16.29,-5.137,,-17.41,MAM,-9.39
2007,4,3,93,2007-93,-22.7,-5.526,,-21.72,MAM,-9.6
2007,4,4,94,2007-94,-24.18,-6.061,,-21.6,MAM,-9.92
2007,4,5,95,2007-95,-23.2,-6.653,,-20.6,MAM,-10.3
2007,4,6,96,2007-96,-21.05,-7.07,,-18.89,MAM,-10.62
2007,4,7,97,2007-97,-20.68,-7.3,,-17.5,MAM,-10.82
2007,4,8,98,2007-98,-17.89,-7.41,,-15.44,MAM,-10.94
2007,4,9,99,2007-99,-16.91,-7.43,,-15.57,MAM,-10.97
2007,4,10,100,2007-100,-16.88,-7.31,,-13.72,MAM,-11.02
2007,4,11,101,2007-101,-12.12,-7.17,,-7.46,MAM,-10.92
2007,4,12,102,2007-102,-8.55,-6.904,,-5.137,MAM,-10.74
2007,4,13,103,2007-103,-3.559,-6.495,,-0.603,MAM,-10.31
2007,4,14,104,2007-104,0.173,-5.705,,2.038,MAM,-9.65
2007,4,15,105,2007-105,2.87,-2.575,,3.273,MAM,-8.42
2007,4,16,106,2007-106,-1.076,-0.423,,-2.534,MAM,-7.56
2007,4,17,107,2007-107,-0.648,-0.325,,-1.061,MAM,-7.06
2007,4,18,108,2007-108,2.971,-0.188,,1.865,MAM,-6.736
2007,4,19,109,2007-109,-3.333,-0.079,,-4.591,MAM,-6.371
2007,4,20,110,2007-110,-2.368,-0.089,,-2.467,MAM,-5.987
2007,4,21,111,2007-111,0.883,-0.076,,-0.841,MAM,-5.761
2007,4,22,112,2007-112,-2.662,-0.085,,-6.027,MAM,-5.685
2007,4,23,113,2007-113,-8.26,-0.08,,-8.93,MAM,-5.64
2007,4,24,114,2007-114,-4.991,-0.064,,-6.684,MAM,-5.666
2007,4,25,115,2007-115,0.952,-0.092,,-0.28,MAM,-5.653
2007,4,26,116,2007-116,4.542,0.006,,1.903,MAM,-5.451
2007,4,27,117,2007-117,4.27,0.009,,1.057,MAM,-5.25
2007,4,28,118,2007-118,-0.597,-0.05,,-0.954,MAM,-5.044
2007,4,29,119,2007-119,-0.697,-0.078,,-0.32,MAM,-4.807
2007,4,30,120,2007-120,1.51,0.032,,2.589,MAM,-4.471
2007,5,1,121,2007-121,4.644,0.137,,5.557,MAM,-4.484
2007,5,2,122,2007-122,3.468,2.599,,0.149,MAM,-4.249
2007,5,3,123,2007-123,-0.135,1.086,,-0.143,MAM,-4.052
2007,5,4,124,2007-124,2.239,2.881,,1.366,MAM,-3.868
2007,5,5,125,2007-125,8.61,9.67,,4.704,MAM,-3.9
2007,5,6,126,2007-126,7.1,7.41,,5.607,MAM,-3.567
2007,5,7,127,2007-127,6.726,8.42,,2.417,MAM,-3.597
2007,5,8,128,2007-128,3.547,5.988,,0.852,MAM,-3.476
2007,5,9,129,2007-129,0.87,2.288,,0.509,MAM,-3.375
2007,5,10,130,2007-130,-3.508,-1.249,,-4.599,MAM,-3.37
2007,5,11,131,2007-131,1.188,3.11,,1.364,MAM,-3.318
2007,5,12,132,2007-132,5.208,8.04,,5.083,MAM,-3.098
2007,5,13,133,2007-133,7.44,8.47,,5.876,MAM,-2.956
2007,5,14,134,2007-134,1.58,3.111,,-0.462,MAM,-2.964
2007,5,15,135,2007-135,-1.708,0.167,,-0.873,MAM,-2.963
2007,5,16,136,2007-136,-2.981,-1.432,,-5.167,MAM,-2.927
2007,5,17,137,2007-137,-5.828,-2.022,,-7.28,MAM,-2.965
2007,5,18,138,2007-138,-8.57,-2.004,,-7.78,MAM,-3.008
2007,5,19,139,2007-139,-0.6,-0.022,,0.675,MAM,-2.804
2007,5,20,140,2007-140,4.531,5.066,,6.12,MAM,-2.725
2007,5,21,141,2007-141,6.679,8.02,,5.919,MAM,-2.508
2007,5,22,142,2007-142,5.391,7.42,,3.608,MAM,-2.523
2007,5,23,143,2007-143,0.384,1.057,,-0.304,MAM,-2.56
2007,5,24,144,2007-144,-4.077,-3.449,,-4.064,MAM,-2.615
2007,5,25,145,2007-145,-0.237,3.704,,0.155,MAM,-2.455
2007,5,26,146,2007-146,9.23,11.87,,12.56,MAM,-2.552
2007,5,27,147,2007-147,12.82,15.51,,11.75,MAM,-2.343
2007,5,28,148,2007-148,0.207,0.323,,-1.45,MAM,-2.383
2007,5,29,149,2007-149,-2.037,-0.209,,-0.238,MAM,-2.325
2007,5,30,150,2007-150,6.544,10.38,,8.21,MAM,-2.399
2007,5,31,151,2007-151,10.85,13.7,,6.725,MAM,-2.126
2007,6,1,152,2007-152,13.31,15.81,,10.82,JJA,-2.244
2007,6,2,153,2007-153,13.72,16.47,,5.821,JJA,-2.104
2007,6,3,154,2007-154,4.696,7.26,,2.846,JJA,-2.221
2007,6,4,155,2007-155,0.96,1.576,,-0.2,JJA,-2.213
2007,6,5,156,2007-156,0.442,3.106,,-1.211,JJA,-2.304
2007,6,6,157,2007-157,3.708,4.917,,2.407,JJA,-2.18
2007,6,7,158,2007-158,8.47,11.33,,4.599,JJA,-2.064
2007,6,8,159,2007-159,5.982,9.32,,2.001,JJA,-2.226
2007,6,9,160,2007-160,2.453,2.393,,1.19,JJA,-2.133
2007,6,10,161,2007-161,6.214,9.45,,4.004,JJA,-2.044
2007,6,11,162,2007-162,10.38,13.15,,11.36,JJA,-2.064
2007,6,12,163,2007-163,12.03,13.58,,8.65,JJA,-1.763
2007,6,13,164,2007-164,18.35,17.91,,4.852,JJA,-1.824
2007,6,14,165,2007-165,11.4,13.82,,2.89,JJA,-1.932
2007,6,15,166,2007-166,3.005,3.451,,2.406,JJA,-1.978
2007,6,16,167,2007-167,11.23,16.13,,10.49,JJA,-2.076
2007,6,17,168,2007-168,10.99,13.59,,9.32,JJA,-1.857
2007,6,18,169,2007-169,4.678,5.502,,3.927,JJA,-1.777
2007,6,19,170,2007-170,5.477,6.545,,6.208,JJA,-1.875
2007,6,20,171,2007-171,8.92,10.13,-0.639,6.774,JJA,-1.711
2007,6,21,172,2007-172,10.25,14.11,-0.688,9.71,JJA,-1.937
2007,6,22,173,2007-173,12.78,15.14,-0.633,11.59,JJA,-1.685
2007,6,23,174,2007-174,12.4,13.08,-0.611,5.315,JJA,-1.588
2007,6,24,175,2007-175,4.738,5.345,-0.702,2.677,JJA,-1.753
2007,6,25,176,2007-176,4.295,6.764,-0.712,3.371,JJA,-1.685
2007,6,26,177,2007-177,4.761,7.15,-0.681,6.445,JJA,-1.678
2007,6,27,178,2007-178,9.9,11.79,-0.637,7.87,JJA,-1.63
2007,6,28,179,2007-179,8.06,9.4,-0.605,6.13,JJA,-1.616
2007,6,29,180,2007-180,10.51,12.34,-0.634,10.99,JJA,-1.461
2007,6,30,181,2007-181,13.21,16.58,-0.634,14.3,JJA,-1.657
2007,7,1,182,2007-182,17.06,18.51,-0.584,17.22,JJA,-1.601
2007,7,2,183,2007-183,18.36,19.92,-0.594,18.26,JJA,-1.387
2007,7,3,184,2007-184,20.07,22.06,-0.586,20.64,JJA,-1.51
2007,7,4,185,2007-185,16.41,16.76,-0.578,12.65,JJA,-1.281
2007,7,5,186,2007-186,15.02,16.82,-0.55,13.7,JJA,-1.548
2007,7,6,187,2007-187,12.11,12.98,-0.491,10.67,JJA,-1.378
2007,7,7,188,2007-188,11.41,13.74,-0.548,9.73,JJA,-1.433
2007,7,8,189,2007-189,8.93,10.02,-0.5,6.991,JJA,-1.364
2007,7,9,190,2007-190,9.05,10.49,-0.503,7.61,JJA,-1.393
2007,7,10,191,2007-191,10.03,10.84,-0.466,8.65,JJA,-1.328
2007,7,11,192,2007-192,5.971,6.483,-0.519,6.693,JJA,-1.338
2007,7,12,193,2007-193,13.73,17.48,-0.547,15.36,JJA,-1.502
2007,7,13,194,2007-194,17.41,18.9,-0.507,14.6,JJA,-1.379
2007,7,14,195,2007-195,15.85,17.45,-0.47,13.85,JJA,-1.347
2007,7,15,196,2007-196,16.11,16.59,-0.486,14.15,JJA,-1.215
2007,7,16,197,2007-197,16.4,17.64,-0.496,14.23,JJA,-1.235
2007,7,17,198,2007-198,16.85,19.53,-0.469,14.72,JJA,-1.312
2007,7,18,199,2007-199,14.68,15.46,-0.447,15.38,JJA,-1.144
2007,7,19,200,2007-200,19.32,21.98,-0.495,18.04,JJA,-1.189
2007,7,20,201,2007-201,20.99,22.12,-0.471,21.3,JJA,-1.137
2007,7,21,202,2007-202,25.01,26.56,-0.483,23.89,JJA,-1.155
2007,7,22,203,2007-203,24.79,26.09,-0.504,22.26,JJA,-1.115
2007,7,23,204,2007-204,24.17,25.916,,23.92,JJA,-1.022
2007,7,24,205,2007-205,21.56,23.35,-0.425,19.18,JJA,-0.916
2007,7,25,206,2007-206,22.76,21.5,-0.458,21.47,JJA,-1.014
2007,7,26,207,2007-207,16.29,18.79,-0.419,15.33,JJA,-0.964
2007,7,27,208,2007-208,15.94,17.07,-0.39,16.39,JJA,-1.044
2007,7,28,209,2007-209,17.85,21.28,-0.408,16.53,JJA,-0.856
2007,7,29,210,2007-210,15.35,15.34,-0.34,16.45,JJA,-0.781
2007,7,30,211,2007-211,16.69,18.72,-0.318,17.26,JJA,-0.893
2007,7,31,212,2007-212,17.29,16.77,-0.358,16.2,JJA,-0.697
2007,8,1,213,2007-213,14.84,15.38,-0.319,11.36,JJA,-0.653
2007,8,2,214,2007-214,9.83,10.51,-0.284,8.73,JJA,-0.369
2007,8,3,215,2007-215,13.9,15.5,-0.341,12.4,JJA,-0.369
2007,8,4,216,2007-216,13.74,12.93,-0.254,12.3,JJA,-0.768
2007,8,5,217,2007-217,10.15,9.94,-0.269,10.28,JJA,-0.77
2007,8,6,218,2007-218,12.18,12.78,-0.309,12.71,JJA,-0.649
2007,8,7,219,2007-219,13.83,16.15,-0.318,13.28,JJA,-0.681
2007,8,8,220,2007-220,15.68,17.05,-0.271,14.34,JJA,-0.577
2007,8,9,221,2007-221,14.11,16.97,-0.288,14.79,JJA,-0.743
2007,8,10,222,2007-222,16.52,19.1,-0.302,16.6,JJA,-0.706
2007,8,11,223,2007-223,12.23,11.62,-0.207,13.68,JJA,-0.522
2007,8,12,224,2007-224,12.74,13.85,-0.244,12.85,JJA,-0.522
2007,8,13,225,2007-225,11.2,10.69,-0.174,12.69,JJA,-0.633
2007,8,14,226,2007-226,11.28,13.65,-0.225,11.77,JJA,-0.637
2007,8,15,227,2007-227,10.17,11.13,-0.2,10.82,JJA,-0.534
2007,8,16,228,2007-228,8.3,8.77,-0.211,9.94,JJA,-0.541
2007,8,17,229,2007-229,10.98,11.82,-0.211,11.3,JJA,-0.522
2007,8,18,230,2007-230,12.92,13.99,-0.218,13.25,JJA,-0.54
2007,8,19,231,2007-231,15.58,16.23,-0.244,15.84,JJA,-0.636
2007,8,20,232,2007-232,17.49,17.33,-0.229,18.79,JJA,-0.573
2007,8,21,233,2007-233,15.36,14.64,-0.161,17.16,JJA,-0.533
2007,8,22,234,2007-234,16.37,15.62,-0.159,16.29,JJA,-0.495
2007,8,23,235,2007-235,11.06,11.98,-0.147,10.32,JJA,-0.439
2007,8,24,236,2007-236,10.92,11.15,-0.158,10.19,JJA,-0.49
2007,8,25,237,2007-237,10.73,10.13,-0.156,8.03,JJA,-0.59
2007,8,26,238,2007-238,10.28,11.96,-0.184,9.59,JJA,-0.462
2007,8,27,239,2007-239,10.29,9.92,-0.15,11.53,JJA,-0.484
2007,8,28,240,2007-240,10.76,12.18,-0.142,10.04,JJA,-0.421
2007,8,29,241,2007-241,11.5,12.91,-0.172,10.35,JJA,-0.473
2007,8,30,242,2007-242,10.19,12.19,-0.174,9.78,JJA,-0.54
2007,8,31,243,2007-243,12.67,16.23,-0.148,10.45,JJA,-0.451
2007,9,1,244,2007-244,14.94,17.11,-0.143,13.72,SON,-0.439
2007,9,2,245,2007-245,9.57,9.67,-0.123,9.16,SON,-0.382
2007,9,3,246,2007-246,10.91,11.01,-0.128,11.57,SON,-0.494
